revenue_record_id,transaction_id,booking_date,customer_id,product,booked_amount_usd,revenue_category,mismatch_type
REV001806,TX001842,2024-12-02,CUST0081,transaction_fee,71.79,Transaction Revenue,matched
REV001807,TX001843,2024-12-03,CUST0268,subscription_annual,1332.34,Recurring Revenue,matched
REV001808,TX001844,2024-12-03,CUST0128,subscription_monthly,290.01,Recurring Revenue,matched
REV001809,TX001845,2024-12-03,CUST0326,transaction_fee,104.34,Transaction Revenue,amount_mismatch
REV001810,TX001846,2024-12-03,CUST0403,subscription_monthly,51.47,Recurring Revenue,matched
REV001811,TX001847,2024-12-03,CUST0235,subscription_monthly,262.0,Recurring Revenue,matched
REV001812,TX001848,2024-12-03,CUST0041,subscription_monthly,158.75,Recurring Revenue,matched
REV001813,TX001849,2024-12-04,CUST0181,transaction_fee,11.24,Transaction Revenue,matched
REV001814,TX001850,2024-12-04,CUST0157,subscription_monthly,177.42,Recurring Revenue,matched
REV001815,TX001851,2024-12-04,CUST0454,subscription_monthly,141.63,Recurring Revenue,matched
REV001816,TX001852,2024-12-04,CUST0059,api_usage,439.49,Usage Revenue,matched
REV001817,TX001853,2024-12-05,CUST0345,subscription_monthly,84.08,Recurring Revenue,matched
REV001818,TX001854,2024-12-05,CUST0249,subscription_annual,2521.45,Recurring Revenue,matched
REV001819,TX001855,2024-12-05,CUST0192,subscription_annual,1795.76,Recurring Revenue,matched
REV001820,TX001856,2024-12-05,CUST0024,subscription_monthly,43.74,Recurring Revenue,matched
REV001821,TX001857,2024-12-05,CUST0473,transaction_fee,145.8,Transaction Revenue,matched
REV001822,TX001858,2024-12-05,CUST0400,subscription_monthly,167.41,Recurring Revenue,matched
REV001823,TX001859,2024-12-05,CUST0436,subscription_annual,1075.37,Recurring Revenue,matched
REV001824,TX001860,2024-12-06,CUST0080,subscription_annual,1557.4,Recurring Revenue,matched
REV001825,TX001861,2024-12-06,CUST0134,transaction_fee,128.82,Transaction Revenue,matched
REV001826,TX001862,2024-12-06,CUST0421,transaction_fee,46.43,Transaction Revenue,matched
REV001827,TX001863,2024-12-06,CUST0213,subscription_monthly,81.02,Recurring Revenue,matched
REV001828,TX001864,2024-12-07,CUST0388,subscription_monthly,63.85,Recurring Revenue,matched
REV001829,TX001865,2024-12-07,CUST0482,transaction_fee,45.38,Transaction Revenue,matched
REV001830,TX001866,2024-12-07,CUST0348,subscription_annual,2396.13,Recurring Revenue,matched
REV001831,TX001867,2024-12-07,CUST0166,transaction_fee,71.27,Transaction Revenue,matched
REV001832,TX001868,2024-12-07,CUST0425,transaction_fee,34.89,Transaction Revenue,matched
REV001833,TX001869,2024-12-07,CUST0348,transaction_fee,25.76,Transaction Revenue,matched
REV001834,TX001870,2024-12-07,CUST0337,subscription_annual,1188.37,Recurring Revenue,matched
REV001835,TX001871,2024-12-07,CUST0398,subscription_monthly,282.78,Recurring Revenue,matched
REV001836,TX001872,2024-12-07,CUST0071,transaction_fee,52.11,Transaction Revenue,matched
REV001837,TX001873,2024-12-08,CUST0214,subscription_annual,2957.94,Recurring Revenue,matched
REV001838,TX001874,2024-12-09,CUST0435,subscription_monthly,160.01,Recurring Revenue,matched
REV001839,TX001875,2024-12-09,CUST0065,api_usage,93.69,Usage Revenue,matched
REV001840,TX001877,2024-12-09,CUST0308,subscription_annual,1532.96,Recurring Revenue,matched
REV001841,TX001878,2024-12-09,CUST0479,subscription_monthly,220.61,Recurring Revenue,matched
REV001842,TX001879,2024-12-09,CUST0286,subscription_monthly,294.6,Recurring Revenue,matched
REV001843,TX001880,2024-12-09,CUST0185,transaction_fee,8.48,Transaction Revenue,matched
REV001844,TX001881,2024-12-10,CUST0207,api_usage,52.86,Usage Revenue,matched
REV001845,TX001882,2024-12-10,CUST0466,subscription_monthly,223.52,Recurring Revenue,matched
REV001846,TX001883,2025-01-19,CUST0099,subscription_monthly,105.09,Recurring Revenue,period_shift
REV001847,TX001884,2024-12-10,CUST0242,api_usage,96.23,Usage Revenue,matched
REV001848,TX001885,2024-12-11,CUST0158,subscription_monthly,39.63,Recurring Revenue,matched
REV001849,TX001886,2024-12-11,CUST0098,subscription_annual,348.99,Recurring Revenue,matched
REV001850,TX001887,2024-12-11,CUST0042,professional_services,3985.19,Services Revenue,matched
REV001851,TX001888,2024-12-11,CUST0139,subscription_monthly,65.3,Recurring Revenue,matched
REV001852,TX001889,2024-12-11,CUST0283,transaction_fee,70.69,Transaction Revenue,matched
REV001853,TX001890,2024-12-11,CUST0408,subscription_monthly,192.59,Recurring Revenue,matched
REV001854,TX001891,2024-12-11,CUST0227,subscription_monthly,144.65,Recurring Revenue,matched
REV001855,TX001892,2024-12-11,CUST0423,transaction_fee,5.01,Transaction Revenue,amount_mismatch
REV001856,TX001893,2024-12-11,CUST0072,subscription_annual,2405.45,Recurring Revenue,matched
REV001857,TX001895,2024-12-12,CUST0018,subscription_annual,2347.1,Recurring Revenue,matched
REV001858,TX001896,2024-12-12,CUST0077,subscription_monthly,270.19,Recurring Revenue,matched
REV001859,TX001897,2024-12-13,CUST0045,subscription_monthly,145.87,Recurring Revenue,matched
REV001860,TX001898,2024-12-13,CUST0472,subscription_monthly,173.6,Recurring Revenue,matched
REV001861,TX001899,2024-12-13,CUST0371,subscription_monthly,157.79,Recurring Revenue,matched
REV001862,TX001900,2024-12-13,CUST0343,subscription_monthly,134.09,Recurring Revenue,matched
REV001863,TX001901,2024-12-13,CUST0140,subscription_monthly,268.6,Recurring Revenue,matched
REV001864,TX001902,2024-12-14,CUST0177,subscription_annual,2703.62,Recurring Revenue,matched
REV001865,TX001903,2024-12-14,CUST0222,transaction_fee,51.04,Transaction Revenue,matched
REV001866,TX001904,2024-12-14,CUST0415,transaction_fee,92.65,Transaction Revenue,matched
REV001867,TX001905,2024-12-14,CUST0092,transaction_fee,139.11,Transaction Revenue,matched
REV001868,TX001906,2024-12-14,CUST0022,subscription_monthly,288.76,Recurring Revenue,matched
REV001869,TX001907,2024-12-14,CUST0172,subscription_monthly,166.42,Recurring Revenue,matched
REV001870,TX001908,2024-12-14,CUST0092,transaction_fee,68.47,Transaction Revenue,matched
REV001871,TX001909,2024-12-14,CUST0192,subscription_annual,1042.47,Recurring Revenue,matched
REV001872,TX001910,2024-12-14,CUST0077,subscription_monthly,287.9,Recurring Revenue,matched
REV001873,TX001911,2024-12-14,CUST0281,transaction_fee,22.28,Transaction Revenue,matched
REV001874,TX001912,2024-12-14,CUST0364,transaction_fee,87.39,Transaction Revenue,matched
REV001875,TX001913,2024-12-15,CUST0179,subscription_annual,1052.89,Recurring Revenue,matched
REV001876,TX001914,2024-12-15,CUST0238,subscription_monthly,104.33,Recurring Revenue,matched
REV001877,TX001915,2024-12-15,CUST0135,transaction_fee,61.34,Transaction Revenue,matched
REV001878,TX001916,2024-12-15,CUST0365,subscription_annual,2986.74,Recurring Revenue,matched
REV001879,TX001917,2024-12-15,CUST0390,transaction_fee,9.19,Transaction Revenue,matched
REV001880,TX001918,2024-12-15,CUST0280,transaction_fee,87.2,Transaction Revenue,matched
REV001881,TX001919,2024-12-16,CUST0019,transaction_fee,13.3,Transaction Revenue,matched
REV001882,TX001920,2024-12-16,CUST0083,subscription_annual,707.21,Recurring Revenue,matched
REV001883,TX001921,2024-12-17,CUST0228,subscription_monthly,147.68,Recurring Revenue,matched
REV001884,TX001922,2024-12-17,CUST0371,transaction_fee,77.06,Transaction Revenue,matched
REV001885,TX001923,2024-12-17,CUST0265,transaction_fee,39.56,Transaction Revenue,matched
REV001886,TX001924,2024-12-17,CUST0112,transaction_fee,48.15,Transaction Revenue,matched
REV001887,TX001925,2024-12-17,CUST0251,subscription_monthly,52.48,Recurring Revenue,matched
REV001888,TX001926,2024-12-18,CUST0164,subscription_monthly,110.87,Recurring Revenue,matched
REV001889,TX001927,2024-12-18,CUST0358,api_usage,483.45,Usage Revenue,matched
REV001890,TX001928,2024-12-18,CUST0168,transaction_fee,141.76,Transaction Revenue,matched
REV001891,TX001929,2024-12-18,CUST0221,api_usage,170.76,Usage Revenue,matched
REV001892,TX001930,2024-12-18,CUST0408,transaction_fee,86.06,Transaction Revenue,matched
REV001893,TX001931,2024-12-19,CUST0304,subscription_annual,2745.91,Recurring Revenue,matched
REV001894,TX001932,2024-12-19,CUST0191,transaction_fee,1.92,Transaction Revenue,matched
REV001895,TX001933,2024-12-19,CUST0325,api_usage,406.29,Usage Revenue,matched
REV001896,TX001934,2024-12-19,CUST0437,subscription_annual,2850.6,Recurring Revenue,matched
REV001897,TX001935,2024-12-19,CUST0438,transaction_fee,14.61,Transaction Revenue,matched
REV001898,TX001936,2024-12-20,CUST0170,subscription_monthly,72.59,Recurring Revenue,matched
REV001899,TX001937,2024-12-20,CUST0375,subscription_annual,2884.02,Recurring Revenue,matched
REV001900,TX001938,2024-12-20,CUST0045,transaction_fee,81.09,Transaction Revenue,matched
REV001901,TX001939,2024-12-20,CUST0381,subscription_monthly,32.83,Recurring Revenue,matched
REV001902,TX001940,2024-12-20,CUST0474,subscription_monthly,98.56,Recurring Revenue,matched
REV001903,TX001941,2024-12-20,CUST0014,subscription_monthly,150.48,Recurring Revenue,matched
REV001904,TX001942,2025-01-01,CUST0231,subscription_monthly,216.09,Recurring Revenue,period_shift
REV001905,TX001943,2024-12-21,CUST0157,subscription_monthly,226.95,Recurring Revenue,matched
REV001906,TX001944,2024-12-21,CUST0134,subscription_annual,2977.64,Recurring Revenue,matched
REV001907,TX001945,2024-12-21,CUST0391,api_usage,147.32,Usage Revenue,matched
REV001908,TX001946,2024-12-21,CUST0037,subscription_annual,1743.19,Recurring Revenue,matched
REV001909,TX001947,2024-12-21,CUST0053,subscription_monthly,173.0,Recurring Revenue,matched
REV001910,TX001948,2024-12-22,CUST0018,subscription_monthly,138.52,Recurring Revenue,matched
REV001911,TX001949,2024-12-22,CUST0471,transaction_fee,26.21,Transaction Revenue,matched
REV001912,TX001950,2025-01-04,CUST0492,subscription_monthly,292.91,Recurring Revenue,period_shift
REV001913,TX001951,2024-12-22,CUST0038,transaction_fee,128.14,Transaction Revenue,matched
REV001914,TX001952,2024-12-22,CUST0187,transaction_fee,75.25,Transaction Revenue,matched
REV001915,TX001953,2024-12-23,CUST0385,transaction_fee,90.88,Transaction Revenue,matched
REV001916,TX001954,2024-12-23,CUST0196,subscription_monthly,90.36,Recurring Revenue,matched
REV001917,TX001955,2024-12-24,CUST0243,transaction_fee,82.02,Transaction Revenue,matched
REV001918,TX001956,2024-12-24,CUST0300,subscription_monthly,216.64,Recurring Revenue,matched
REV001919,TX001958,2024-12-24,CUST0035,transaction_fee,148.55,Transaction Revenue,matched
REV001920,TX001959,2024-12-24,CUST0215,subscription_monthly,194.06,Recurring Revenue,matched
REV001921,TX001960,2024-12-24,CUST0219,subscription_monthly,129.16,Recurring Revenue,matched
REV001922,TX001961,2024-12-24,CUST0316,subscription_monthly,237.48,Recurring Revenue,matched
REV001923,TX001962,2024-12-25,CUST0090,transaction_fee,26.4,Transaction Revenue,matched
REV001924,TX001963,2024-12-25,CUST0308,subscription_monthly,132.82,Recurring Revenue,matched
REV001925,TX001964,2024-12-25,CUST0252,subscription_annual,1226.79,Recurring Revenue,matched
REV001926,TX001965,2024-12-25,CUST0008,subscription_monthly,145.59,Recurring Revenue,matched
REV001927,TX001966,2024-12-25,CUST0256,transaction_fee,117.49,Transaction Revenue,matched
REV001928,TX001967,2024-12-25,CUST0363,transaction_fee,73.14,Transaction Revenue,matched
REV001929,TX001968,2024-12-25,CUST0208,transaction_fee,119.31,Transaction Revenue,matched
REV001930,TX001969,2024-12-25,CUST0425,transaction_fee,86.9,Transaction Revenue,matched
REV001931,TX001970,2024-12-25,CUST0131,subscription_monthly,121.36,Recurring Revenue,matched
REV001932,TX001971,2024-12-25,CUST0224,subscription_monthly,247.69,Recurring Revenue,matched
REV001933,TX001972,2024-12-26,CUST0197,transaction_fee,36.51,Transaction Revenue,matched
REV001934,TX001973,2024-12-26,CUST0468,subscription_monthly,89.58,Recurring Revenue,matched
REV001935,TX001974,2024-12-26,CUST0142,subscription_annual,1652.16,Recurring Revenue,matched
REV001936,TX001975,2024-12-26,CUST0252,subscription_monthly,99.43,Recurring Revenue,matched
REV001937,TX001976,2024-12-26,CUST0096,subscription_monthly,31.45,Recurring Revenue,matched
REV001938,TX001977,2024-12-26,CUST0026,subscription_monthly,204.04,Recurring Revenue,matched
REV001939,TX001978,2024-12-27,CUST0111,api_usage,257.99,Usage Revenue,matched
REV001940,TX001979,2024-12-27,CUST0454,subscription_monthly,155.19,Recurring Revenue,amount_mismatch
REV001941,TX001980,2024-12-28,CUST0123,subscription_annual,2900.81,Recurring Revenue,matched
REV001942,TX001981,2024-12-28,CUST0186,subscription_monthly,183.22,Recurring Revenue,matched
REV001943,TX001982,2024-12-28,CUST0484,transaction_fee,129.65,Transaction Revenue,matched
REV001944,TX001984,2024-12-28,CUST0051,api_usage,286.76,Usage Revenue,matched
REV001945,TX001985,2024-12-29,CUST0379,api_usage,434.65,Usage Revenue,matched
REV001946,TX001986,2024-12-29,CUST0005,subscription_monthly,186.44,Recurring Revenue,matched
REV001947,TX001987,2024-12-29,CUST0077,api_usage,360.42,Usage Revenue,matched
REV001948,TX001988,2024-12-29,CUST0160,professional_services,2174.2,Services Revenue,matched
REV001949,TX001989,2024-12-29,CUST0208,transaction_fee,14.77,Transaction Revenue,matched
REV001950,TX001990,2024-12-29,CUST0257,transaction_fee,69.23,Transaction Revenue,matched
REV001951,TX001991,2024-12-30,CUST0205,subscription_monthly,135.51,Recurring Revenue,matched
REV001952,TX001992,2024-12-30,CUST0255,subscription_annual,2631.06,Recurring Revenue,matched
REV001953,TX001993,2024-12-30,CUST0438,subscription_monthly,94.88,Recurring Revenue,matched
REV001954,TX001994,2025-01-07,CUST0011,subscription_monthly,290.02,Recurring Revenue,period_shift
REV001955,TX001995,2024-12-30,CUST0437,professional_services,4811.62,Services Revenue,matched
REV001956,TX001996,2024-12-30,CUST0008,subscription_monthly,95.86,Recurring Revenue,matched
REV001957,TX001997,2024-12-30,CUST0409,transaction_fee,52.86,Transaction Revenue,matched
REV001958,TX001998,2024-12-30,CUST0424,transaction_fee,134.44,Transaction Revenue,matched
REV001959,TX001999,2024-12-30,CUST0032,api_usage,483.48,Usage Revenue,matched
REV001960,TX002000,2024-12-30,CUST0472,professional_services,2495.48,Services Revenue,matched
